"src","dest"
"NCOA1","KRT36"
"NCOA1","EBAG9"
"CREB3","MITF"
"FZD10","GNAO1"
"FZD10","GNAQ"
"CREB1","MITF"
"CREBBP","MITF"
"CREB3L4","MITF"
"EDNRB","GNAI1"
"EDNRB","GNAI2"
"EDNRB","GNAI3"
"EDNRB","GNAO1"
"EP300","MITF"
"FZD2","GNAO1"
"FZD2","GNAQ"
"GNAO1","DVL1"
"GNAO1","DVL2"
"GNAO1","DVL3"
"GNAQ","DVL1"
"GNAQ","DVL2"
"GNAQ","DVL3"
"KIT","HRAS"
"KIT","KRAS"
"KIT","NRAS"
"MC1R","GNAS"
"MITF","DCT"
"MITF","TYR"
"MITF","TYRP1"
"ASIP","MC1R"
"LEF1","MITF"
"PRKCB","TYR"
"MAPK1","MITF"
"MAPK3","MITF"
"CREB3L2","MITF"
"TCF7","MITF"
"TCF7L2","MITF"
"FZD5","GNAO1"
"FZD5","GNAQ"
"FZD3","GNAO1"
"FZD3","GNAQ"
"FZD1","GNAO1"
"FZD1","GNAQ"
"FZD4","GNAO1"
"FZD4","GNAQ"
"FZD6","GNAO1"
"FZD6","GNAQ"
"FZD7","GNAO1"
"FZD7","GNAQ"
"FZD8","GNAO1"
"FZD8","GNAQ"
"FZD9","GNAO1"
"FZD9","GNAQ"
"TCF7L1","MITF"
"CREB3L3","MITF"
"CREB3L1","MITF"
"CISH","PRLR"
"SOCS4","STAT1"
"SOCS4","STAT3"
"SOCS4","STAT5A"
"SOCS4","STAT5B"
"FOXO3","GALT"
"FOS","CCND1"
"SHC2","SRC"
"SOCS7","STAT1"
"SOCS7","STAT3"
"SOCS7","STAT5A"
"SOCS7","STAT5B"
"HRAS","MAPK8"
"HRAS","MAPK9"
"HRAS","MAPK10"
"JAK2","SHC2"
"JAK2","SHC4"
"JAK2","SHC3"
"JAK2","SHC1"
"KRAS","MAPK8"
"KRAS","MAPK9"
"KRAS","MAPK10"
"LHCGR","CYP17A1"
"SHC4","SRC"
"NFKB1","CCND1"
"NRAS","MAPK8"
"NRAS","MAPK9"
"NRAS","MAPK10"
"SHC3","SRC"
"MAPK8","MAPK14"
"MAPK8","MAPK11"
"MAPK8","MAPK13"
"MAPK8","MAPK12"
"MAPK9","MAPK14"
"MAPK9","MAPK11"
"MAPK9","MAPK13"
"MAPK9","MAPK12"
"MAPK10","MAPK14"
"MAPK10","MAPK11"
"MAPK10","MAPK13"
"MAPK10","MAPK12"
"PRLR","JAK2"
"RAF1","PIK3CA"
"RAF1","PIK3CB"
"RAF1","PIK3CD"
"RAF1","PIK3R1"
"RAF1","PIK3R2"
"RAF1","PIK3R3"
"RELA","CCND1"
"SHC1","SRC"
"STAT1","CSN2"
"STAT1","ELF5"
"STAT1","ESR1"
"STAT1","ESR2"
"STAT1","GCK"
"STAT1","INS"
"STAT1","IRF1"
"STAT1","LHCGR"
"STAT1","PRLR"
"STAT1","SLC2A2"
"STAT1","TH"
"STAT1","TNFSF11"
"STAT3","CSN2"
"STAT3","ELF5"
"STAT3","ESR1"
"STAT3","ESR2"
"STAT3","GCK"
"STAT3","INS"
"STAT3","IRF1"
"STAT3","LHCGR"
"STAT3","PRLR"
"STAT3","SLC2A2"
"STAT3","TH"
"STAT3","TNFSF11"
"STAT5A","CSN2"
"STAT5A","ELF5"
"STAT5A","ESR1"
"STAT5A","ESR2"
"STAT5A","GCK"
"STAT5A","INS"
"STAT5A","IRF1"
"STAT5A","LHCGR"
"STAT5A","PRLR"
"STAT5A","SLC2A2"
"STAT5A","TH"
"STAT5A","TNFSF11"
"STAT5B","CSN2"
"STAT5B","ELF5"
"STAT5B","ESR1"
"STAT5B","ESR2"
"STAT5B","GCK"
"STAT5B","INS"
"STAT5B","IRF1"
"STAT5B","LHCGR"
"STAT5B","PRLR"
"STAT5B","SLC2A2"
"STAT5B","TH"
"STAT5B","TNFSF11"
"SOCS1","STAT1"
"SOCS1","STAT3"
"SOCS1","STAT5A"
"SOCS1","STAT5B"
"TNFRSF11A","NFKB1"
"TNFRSF11A","RELA"
"SOCS2","STAT1"
"SOCS2","STAT3"
"SOCS2","STAT5A"
"SOCS2","STAT5B"
"SOCS3","STAT1"
"SOCS3","STAT3"
"SOCS3","STAT5A"
"SOCS3","STAT5B"
"SOCS6","STAT1"
"SOCS6","STAT3"
"SOCS6","STAT5A"
"SOCS6","STAT5B"
"SOCS5","STAT1"
"SOCS5","STAT3"
"SOCS5","STAT5A"
"SOCS5","STAT5B"
"CREB3","TG"
"CREB1","TG"
"ATF2","TG"
"ATF6B","TG"
"CREB3L4","TG"
"DUOXA2","DUOX2"
"DUOXA2","DUOX1"
"ATF4","TG"
"PRKACA","TTF1"
"PRKACA","PAX8"
"PRKACA","TTF2"
"PRKACB","TTF1"
"PRKACB","PAX8"
"PRKACB","TTF2"
"PRKACG","TTF1"
"PRKACG","PAX8"
"PRKACG","TTF2"
"PRKCA","CREB3"
"PRKCA","CREB1"
"PRKCA","ATF2"
"PRKCA","ATF6B"
"PRKCA","CREB3L4"
"PRKCA","ATF4"
"PRKCA","CREB3L2"
"PRKCA","TTF1"
"PRKCA","PAX8"
"PRKCA","TTF2"
"PRKCA","CREB3L3"
"PRKCA","CREB3L1"
"PRKCA","CREB5"
"PRKCB","CREB3"
"PRKCB","CREB1"
"PRKCB","ATF2"
"PRKCB","ATF6B"
"PRKCB","CREB3L4"
"PRKCB","ATF4"
"PRKCB","CREB3L2"
"PRKCB","TTF1"
"PRKCB","PAX8"
"PRKCB","TTF2"
"PRKCB","CREB3L3"
"PRKCB","CREB3L1"
"PRKCB","CREB5"
"PRKCG","CREB3"
"PRKCG","CREB1"
"PRKCG","ATF2"
"PRKCG","ATF6B"
"PRKCG","CREB3L4"
"PRKCG","ATF4"
"PRKCG","CREB3L2"
"PRKCG","TTF1"
"PRKCG","PAX8"
"PRKCG","TTF2"
"PRKCG","CREB3L3"
"PRKCG","CREB3L1"
"PRKCG","CREB5"
"CREB3L2","TG"
"TSHR","GNAQ"
"TTF1","TG"
"PAX8","TG"
"TTF2","TG"
"CREB3L3","TG"
"CREB3L1","TG"
"CREB5","TG"
"AKT3","PFKFB2"
"AKT3","TBC1D4"
"AKT1","PFKFB2"
"AKT1","TBC1D4"
"AKT2","PFKFB2"
"AKT2","TBC1D4"
"ITGAV","PLCD3"
"ITGAV","PLCB1"
"ITGAV","HRAS"
"ITGAV","KRAS"
"ITGAV","NRAS"
"ITGAV","PLCE1"
"ITGAV","PLCB2"
"ITGAV","PLCB3"
"ITGAV","PLCB4"
"ITGAV","PLCD1"
"ITGAV","PLCG1"
"ITGAV","PLCG2"
"ITGAV","PLCD4"
"ITGAV","PLCZ1"
"ITGB3","PLCD3"
"ITGB3","PLCB1"
"ITGB3","HRAS"
"ITGB3","KRAS"
"ITGB3","NRAS"
"ITGB3","PLCE1"
"ITGB3","PLCB2"
"ITGB3","PLCB3"
"ITGB3","PLCB4"
"ITGB3","PLCD1"
"ITGB3","PLCG1"
"ITGB3","PLCG2"
"ITGB3","PLCD4"
"ITGB3","PLCZ1"
"PIK3CA","RCAN2"
"PIK3CA","ATP1B4"
"PIK3CA","HIF1A"
"PIK3CA","ATP1A1"
"PIK3CA","ATP1A2"
"PIK3CA","ATP1A3"
"PIK3CA","ATP1A4"
"PIK3CA","ATP1B1"
"PIK3CA","ATP1B2"
"PIK3CA","ATP1B3"
"PIK3CA","FXYD2"
"PIK3CA","THRA"
"PIK3CB","RCAN2"
"PIK3CB","ATP1B4"
"PIK3CB","HIF1A"
"PIK3CB","ATP1A1"
"PIK3CB","ATP1A2"
"PIK3CB","ATP1A3"
"PIK3CB","ATP1A4"
"PIK3CB","ATP1B1"
"PIK3CB","ATP1B2"
"PIK3CB","ATP1B3"
"PIK3CB","FXYD2"
"PIK3CB","THRA"
"PIK3CD","RCAN2"
"PIK3CD","ATP1B4"
"PIK3CD","HIF1A"
"PIK3CD","ATP1A1"
"PIK3CD","ATP1A2"
"PIK3CD","ATP1A3"
"PIK3CD","ATP1A4"
"PIK3CD","ATP1B1"
"PIK3CD","ATP1B2"
"PIK3CD","ATP1B3"
"PIK3CD","FXYD2"
"PIK3CD","THRA"
"PIK3R1","RCAN2"
"PIK3R1","ATP1B4"
"PIK3R1","HIF1A"
"PIK3R1","ATP1A1"
"PIK3R1","ATP1A2"
"PIK3R1","ATP1A3"
"PIK3R1","ATP1A4"
"PIK3R1","ATP1B1"
"PIK3R1","ATP1B2"
"PIK3R1","ATP1B3"
"PIK3R1","FXYD2"
"PIK3R1","THRA"
"PIK3R2","RCAN2"
"PIK3R2","ATP1B4"
"PIK3R2","HIF1A"
"PIK3R2","ATP1A1"
"PIK3R2","ATP1A2"
"PIK3R2","ATP1A3"
"PIK3R2","ATP1A4"
"PIK3R2","ATP1B1"
"PIK3R2","ATP1B2"
"PIK3R2","ATP1B3"
"PIK3R2","FXYD2"
"PIK3R2","THRA"
"PRKACA","MAP2K1"
"PRKACA","MAP2K2"
"PRKACB","MAP2K1"
"PRKACB","MAP2K2"
"PRKACG","MAP2K1"
"PRKACG","MAP2K2"
"PRKCA","SLC9A1"
"PRKCB","SLC9A1"
"PRKCG","SLC9A1"
"MAPK1","ATP1B4"
"MAPK1","ATP1A1"
"MAPK1","ATP1A2"
"MAPK1","ATP1A3"
"MAPK1","ATP1A4"
"MAPK1","ATP1B1"
"MAPK1","ATP1B2"
"MAPK1","ATP1B3"
"MAPK1","FXYD2"
"MAPK1","STAT1"
"MAPK1","THRB"
"MAPK1","TP53"
"MAPK3","ATP1B4"
"MAPK3","ATP1A1"
"MAPK3","ATP1A2"
"MAPK3","ATP1A3"
"MAPK3","ATP1A4"
"MAPK3","ATP1B1"
"MAPK3","ATP1B2"
"MAPK3","ATP1B3"
"MAPK3","FXYD2"
"MAPK3","STAT1"
"MAPK3","THRB"
"MAPK3","TP53"
"THRA","CTNNB1"
"THRA","MYH6"
"THRA","MYH7"
"THRA","NOTCH1"
"THRA","NOTCH2"
"THRA","NOTCH3"
"THRA","NOTCH4"
"THRA","ATP2A1"
"THRA","ATP2A2"
"THRA","ATP2A3"
"THRA","PLN"
"THRA","WNT4"
"THRA","ACTB"
"THRA","BMP4"
"THRA","ACTG1"
"THRB","CTNNB1"
"THRB","RCAN1"
"THRB","GATA4"
"THRB","HIF1A"
"THRB","MYC"
"THRB","MYH6"
"THRB","MYH7"
"THRB","ATP2A1"
"THRB","ATP2A2"
"THRB","ATP2A3"
"THRB","PIK3CA"
"THRB","PIK3CB"
"THRB","PIK3CD"
"THRB","PIK3R1"
"THRB","PIK3R2"
"THRB","PLN"
"THRB","WNT4"
"THRB","CCND1"
"THRB","PIK3R3"
"PIK3R3","RCAN2"
"PIK3R3","ATP1B4"
"PIK3R3","HIF1A"
"PIK3R3","ATP1A1"
"PIK3R3","ATP1A2"
"PIK3R3","ATP1A3"
"PIK3R3","ATP1A4"
"PIK3R3","ATP1B1"
"PIK3R3","ATP1B2"
"PIK3R3","ATP1B3"
"PIK3R3","FXYD2"
"PIK3R3","THRA"
"CHUK","IRS1"
"CHUK","IRS4"
"CHUK","IRS2"
"MTOR","IRS1"
"MTOR","IRS4"
"MTOR","IRS2"
"LEPR","CAMKK2"
"LEPR","JAK2"
"LEPR","PPARA"
"LEPR","STK11"
"NFKB1","SOCS3"
"ADIPOR1","PPARA"
"PRKAG2","G6PC1"
"PRKAG2","PCK1"
"PRKAG2","PCK2"
"PRKAG2","G6PC2"
"PRKAG2","SLC2A1"
"PRKAG2","SLC2A4"
"PRKAG2","G6PC3"
"PRKAG3","G6PC1"
"PRKAG3","PCK1"
"PRKAG3","PCK2"
"PRKAG3","G6PC2"
"PRKAG3","SLC2A1"
"PRKAG3","SLC2A4"
"PRKAG3","G6PC3"
"PRKAA1","G6PC1"
"PRKAA1","PCK1"
"PRKAA1","PCK2"
"PRKAA1","G6PC2"
"PRKAA1","SLC2A1"
"PRKAA1","SLC2A4"
"PRKAA1","G6PC3"
"PRKAA2","G6PC1"
"PRKAA2","PCK1"
"PRKAA2","PCK2"
"PRKAA2","G6PC2"
"PRKAA2","SLC2A1"
"PRKAA2","SLC2A4"
"PRKAA2","G6PC3"
"PRKAB1","G6PC1"
"PRKAB1","PCK1"
"PRKAB1","PCK2"
"PRKAB1","G6PC2"
"PRKAB1","SLC2A1"
"PRKAB1","SLC2A4"
"PRKAB1","G6PC3"
"PRKAB2","G6PC1"
"PRKAB2","PCK1"
"PRKAB2","PCK2"
"PRKAB2","G6PC2"
"PRKAB2","SLC2A1"
"PRKAB2","SLC2A4"
"PRKAB2","G6PC3"
"PRKAG1","G6PC1"
"PRKAG1","PCK1"
"PRKAG1","PCK2"
"PRKAG1","G6PC2"
"PRKAG1","SLC2A1"
"PRKAG1","SLC2A4"
"PRKAG1","G6PC3"
"PRKCQ","MAPK8"
"PRKCQ","MAPK9"
"PRKCQ","MAPK10"
"RELA","SOCS3"
"STAT3","PPARGC1A"
"STAT3","CPT1C"
"STAT3","CPT1A"
"STAT3","CPT1B"
"STAT3","AGRP"
"STAT3","NPY"
"STAT3","POMC"
"TRAF2","CHUK"
"TRAF2","MTOR"
"TRAF2","IKBKB"
"TRAF2","MAPK8"
"TRAF2","MAPK9"
"TRAF2","MAPK10"
"TRAF2","IKBKG"
"ADIPOR2","PPARA"
"IKBKG","IRS1"
"IKBKG","IRS4"
"IKBKG","IRS2"
"SOCS3","IRS1"
"SOCS3","LEPR"
"SOCS3","IRS4"
"SOCS3","IRS2"
"PIK3R6","EGFR"
"CALML6","CAMKK2"
"CALML6","CAMK1D"
"CALML6","CAMK1G"
"CALML6","CAMK1"
"EGFR","MAPK1"
"EGFR","MAPK3"
"PLCB1","EGFR"
"PIK3R5","EGFR"
"GNAO1","SRC"
"GNAQ","KCNJ18"
"GNAQ","KCNJ2"
"GNAQ","KCNJ4"
"GNAQ","KCNJ12"
"GNAQ","KCNJ14"
"NFATC1","RCAN1"
"NFATC1","RGS2"
"NFATC2","RCAN1"
"NFATC2","RGS2"
"NFATC3","RCAN1"
"NFATC3","RGS2"
"NFATC4","RCAN1"
"NFATC4","RGS2"
"NPPA","NPR2"
"OXTR","CACNG3"
"OXTR","CACNG2"
"OXTR","CACNG5"
"OXTR","CACNG4"
"OXTR","GNAO1"
"OXTR","GNAS"
"OXTR","RHOA"
"OXTR","CACNA2D3"
"OXTR","CACNG8"
"OXTR","CACNG7"
"OXTR","CACNG6"
"OXTR","CACNA1C"
"OXTR","CACNA1D"
"OXTR","CACNA1F"
"OXTR","CACNA1S"
"OXTR","CACNA2D1"
"OXTR","CACNB1"
"OXTR","CACNB2"
"OXTR","CACNB3"
"OXTR","CACNB4"
"OXTR","CACNG1"
"OXTR","CACNA2D2"
"OXTR","CACNA2D4"
"CALML5","CAMKK2"
"CALML5","CAMK1D"
"CALML5","CAMK1G"
"CALML5","CAMK1"
"PIK3CG","EGFR"
"PLCB2","EGFR"
"PLCB3","EGFR"
"PLCB4","EGFR"
"PRKCA","EEF2K"
"PRKCA","CD38"
"PRKCB","EEF2K"
"PRKCB","CD38"
"PRKCG","EEF2K"
"PRKCG","CD38"
"MAPK1","CDKN1A"
"MAPK1","MEF2C"
"MAPK1","CCND1"
"MAPK3","CDKN1A"
"MAPK3","MEF2C"
"MAPK3","CCND1"
"MAPK7","ELK1"
"MAPK7","MEF2C"
"MAPK7","PTGS2"
"MAPK7","CCND1"
"CAMK1D","NOS3"
"CAMK1G","NOS3"
"CALM1","CAMKK2"
"CALM1","CAMK1D"
"CALM1","CAMK1G"
"CALM1","CAMK1"
"CALM2","CAMKK2"
"CALM2","CAMK1D"
"CALM2","CAMK1G"
"CALM2","CAMK1"
"CALM3","CAMKK2"
"CALM3","CAMK1D"
"CALM3","CAMK1G"
"CALM3","CAMK1"
"CALML3","CAMKK2"
"CALML3","CAMK1D"
"CALML3","CAMK1G"
"CALML3","CAMK1"
"CAMK4","NOS3"
"CAMK2A","NOS3"
"CAMK2B","NOS3"
"CAMK2D","NOS3"
"CAMK2G","NOS3"
"CAMK1","NOS3"
"CALML4","CAMKK2"
"CALML4","CAMK1D"
"CALML4","CAMK1G"
"CALML4","CAMK1"
"LOC102724428","CRTC2"
"CREB3","LOC102724428"
"CREB3","PPARGC1A"
"CREB3","CPT1C"
"CREB3","CPT1A"
"CREB3","CPT1B"
"CREB3","SIK1"
"CREB3","G6PC1"
"CREB3","PCK1"
"CREB3","PCK2"
"CREB3","G6PC2"
"CREB3","G6PC3"
"PPARGC1A","CPT1C"
"PPARGC1A","CPT1A"
"PPARGC1A","CPT1B"
"PPARGC1A","G6PC1"
"PPARGC1A","PCK1"
"PPARGC1A","PCK2"
"PPARGC1A","G6PC2"
"PPARGC1A","G6PC3"
"CREB1","LOC102724428"
"CREB1","PPARGC1A"
"CREB1","CPT1C"
"CREB1","CPT1A"
"CREB1","CPT1B"
"CREB1","SIK1"
"CREB1","G6PC1"
"CREB1","PCK1"
"CREB1","PCK2"
"CREB1","G6PC2"
"CREB1","G6PC3"
"ATF2","LOC102724428"
"ATF2","CPT1C"
"ATF2","CPT1A"
"ATF2","CPT1B"
"ATF2","SIK1"
"ATF2","G6PC1"
"ATF2","PCK1"
"ATF2","PCK2"
"ATF2","G6PC2"
"ATF2","G6PC3"
"CREBBP","LOC102724428"
"CREBBP","PPARGC1A"
"CREBBP","CPT1C"
"CREBBP","CPT1A"
"CREBBP","CPT1B"
"CREBBP","SIK1"
"CREBBP","G6PC1"
"CREBBP","PCK1"
"CREBBP","PCK2"
"CREBBP","G6PC2"
"CREBBP","G6PC3"
"PPP4R3C","CRTC2"
"CREB3L4","LOC102724428"
"CREB3L4","PPARGC1A"
"CREB3L4","CPT1C"
"CREB3L4","CPT1A"
"CREB3L4","CPT1B"
"CREB3L4","SIK1"
"CREB3L4","G6PC1"
"CREB3L4","PCK1"
"CREB3L4","PCK2"
"CREB3L4","G6PC2"
"CREB3L4","G6PC3"
"SIK1","CRTC2"
"CRTC2","LOC102724428"
"CRTC2","CPT1C"
"CRTC2","CPT1A"
"CRTC2","CPT1B"
"CRTC2","SIK1"
"CRTC2","G6PC1"
"CRTC2","G6PC2"
"CRTC2","G6PC3"
"EP300","LOC102724428"
"EP300","PPARGC1A"
"EP300","CPT1C"
"EP300","CPT1A"
"EP300","CPT1B"
"EP300","SIK1"
"EP300","G6PC1"
"EP300","PCK1"
"EP300","PCK2"
"EP300","G6PC2"
"EP300","G6PC3"
"FOXO1","CPT1C"
"FOXO1","CPT1A"
"FOXO1","CPT1B"
"SIK2","CRTC2"
"GCGR","GNAQ"
"GCGR","GNAS"
"ATF4","LOC102724428"
"ATF4","PPARGC1A"
"ATF4","CPT1C"
"ATF4","CPT1A"
"ATF4","CPT1B"
"ATF4","SIK1"
"ATF4","G6PC1"
"ATF4","PCK1"
"ATF4","PCK2"
"ATF4","G6PC2"
"ATF4","G6PC3"
"PPARA","G6PC1"
"PPARA","PCK1"
"PPARA","PCK2"
"PPARA","G6PC2"
"PPARA","G6PC3"
"PPP3CA","CRTC2"
"PPP4C","CRTC2"
"PPP3CB","CRTC2"
"PPP3CC","CRTC2"
"PPP3R1","CRTC2"
"PPP3R2","CRTC2"
"PRKACA","PPP4R3C"
"PRKACA","CALML6"
"PRKACA","SIK2"
"PRKACA","GYS1"
"PRKACA","GYS2"
"PRKACA","PRKAG2"
"PRKACA","CALML5"
"PRKACA","PFKFB1"
"PRKACA","PHKA1"
"PRKACA","PHKA2"
"PRKACA","PHKB"
"PRKACA","PHKG1"
"PRKACA","PHKG2"
"PRKACA","PKM"
"PRKACA","PRKAG3"
"PRKACA","PPP4C"
"PRKACA","PRKAB1"
"PRKACA","PRKAB2"
"PRKACA","PPP4R3A"
"PRKACA","PRKAG1"
"PRKACA","PPP4R3B"
"PRKACA","CALM1"
"PRKACA","CALM2"
"PRKACA","CALM3"
"PRKACA","CALML3"
"PRKACA","CALML4"
"PRKACB","PPP4R3C"
"PRKACB","CALML6"
"PRKACB","SIK2"
"PRKACB","GYS1"
"PRKACB","GYS2"
"PRKACB","PRKAG2"
"PRKACB","CALML5"
"PRKACB","PFKFB1"
"PRKACB","PHKA1"
"PRKACB","PHKA2"
"PRKACB","PHKB"
"PRKACB","PHKG1"
"PRKACB","PHKG2"
"PRKACB","PKM"
"PRKACB","PRKAG3"
"PRKACB","PPP4C"
"PRKACB","PRKAB1"
"PRKACB","PRKAB2"
"PRKACB","PPP4R3A"
"PRKACB","PRKAG1"
"PRKACB","PPP4R3B"
"PRKACB","CALM1"
"PRKACB","CALM2"
"PRKACB","CALM3"
"PRKACB","CALML3"
"PRKACB","CALML4"
"PPP4R3A","CRTC2"
"PRKACG","PPP4R3C"
"PRKACG","CALML6"
"PRKACG","SIK2"
"PRKACG","GYS1"
"PRKACG","GYS2"
"PRKACG","PRKAG2"
"PRKACG","CALML5"
"PRKACG","PFKFB1"
"PRKACG","PHKA1"
"PRKACG","PHKA2"
"PRKACG","PHKB"
"PRKACG","PHKG1"
"PRKACG","PHKG2"
"PRKACG","PKM"
"PRKACG","PRKAG3"
"PRKACG","PPP4C"
"PRKACG","PRKAB1"
"PRKACG","PRKAB2"
"PRKACG","PPP4R3A"
"PRKACG","PRKAG1"
"PRKACG","PPP4R3B"
"PRKACG","CALM1"
"PRKACG","CALM2"
"PRKACG","CALM3"
"PRKACG","CALML3"
"PRKACG","CALML4"
"PPP4R3B","CRTC2"
"CREB3L2","LOC102724428"
"CREB3L2","PPARGC1A"
"CREB3L2","CPT1C"
"CREB3L2","CPT1A"
"CREB3L2","CPT1B"
"CREB3L2","SIK1"
"CREB3L2","G6PC1"
"CREB3L2","PCK1"
"CREB3L2","PCK2"
"CREB3L2","G6PC2"
"CREB3L2","G6PC3"
"CAMK2A","FOXO1"
"CAMK2B","FOXO1"
"CAMK2D","FOXO1"
"CAMK2G","FOXO1"
"CREB3L3","LOC102724428"
"CREB3L3","PPARGC1A"
"CREB3L3","CPT1C"
"CREB3L3","CPT1A"
"CREB3L3","CPT1B"
"CREB3L3","SIK1"
"CREB3L3","G6PC1"
"CREB3L3","PCK1"
"CREB3L3","PCK2"
"CREB3L3","G6PC2"
"CREB3L3","G6PC3"
"CREB3L1","LOC102724428"
"CREB3L1","PPARGC1A"
"CREB3L1","CPT1C"
"CREB3L1","CPT1A"
"CREB3L1","CPT1B"
"CREB3L1","SIK1"
"CREB3L1","G6PC1"
"CREB3L1","PCK1"
"CREB3L1","PCK2"
"CREB3L1","G6PC2"
"CREB3L1","G6PC3"
"CREB5","LOC102724428"
"CREB5","PPARGC1A"
"CREB5","CPT1C"
"CREB5","CPT1A"
"CREB5","CPT1B"
"CREB5","SIK1"
"CREB5","G6PC1"
"CREB5","PCK1"
"CREB5","PCK2"
"CREB5","G6PC2"
"CREB5","G6PC3"
"INSR","PLAAT3"
"INSR","PLAAT2"
"INSR","PNPLA2"
"CREB1","REN"
"EDNRA","KCNJ2"
"AQP1","PTGER2"
"AQP1","PTGER4"
"CREB3","CYP11B2"
"CREB3","STAR"
"CREB1","CYP11B2"
"CREB1","STAR"
"ATF2","CYP11B2"
"ATF2","STAR"
"ATF6B","CYP11B2"
"ATF6B","STAR"
"CREB3L4","CYP11B2"
"CREB3L4","STAR"
"PLCB1","KCNK3"
"PLCB1","KCNK9"
"PRKD3","CREB3"
"PRKD3","CREB1"
"PRKD3","ATF2"
"PRKD3","ATF6B"
"PRKD3","CREB3L4"
"PRKD3","ATF1"
"PRKD3","ATF4"
"PRKD3","CREB3L2"
"PRKD3","CREB3L3"
"PRKD3","CREB3L1"
"PRKD3","CREB5"
"PRKD2","CREB3"
"PRKD2","CREB1"
"PRKD2","ATF2"
"PRKD2","ATF6B"
"PRKD2","CREB3L4"
"PRKD2","ATF1"
"PRKD2","ATF4"
"PRKD2","CREB3L2"
"PRKD2","CREB3L3"
"PRKD2","CREB3L1"
"PRKD2","CREB5"
"NR4A1","CYP11B2"
"NR4A1","STAR"
"ATF4","CYP11B2"
"ATF4","STAR"
"NR4A2","CYP11B2"
"NR4A2","STAR"
"PLCB2","KCNK3"
"PLCB2","KCNK9"
"PLCB3","KCNK3"
"PLCB3","KCNK9"
"PLCB4","KCNK3"
"PLCB4","KCNK9"
"PRKACA","ATF1"
"PRKACB","ATF1"
"PRKACG","ATF1"
"PRKD1","CREB3"
"PRKD1","CREB1"
"PRKD1","ATF2"
"PRKD1","ATF6B"
"PRKD1","CREB3L4"
"PRKD1","ATF1"
"PRKD1","ATF4"
"PRKD1","CREB3L2"
"PRKD1","CREB3L3"
"PRKD1","CREB3L1"
"PRKD1","CREB5"
"CAMK1D","CREB3"
"CAMK1D","CREB1"
"CAMK1D","ATF2"
"CAMK1D","ATF6B"
"CAMK1D","CREB3L4"
"CAMK1D","ATF1"
"CAMK1D","ATF4"
"CAMK1D","CREB3L2"
"CAMK1D","CREB3L3"
"CAMK1D","CREB3L1"
"CAMK1D","CREB5"
"CAMK1G","CREB3"
"CAMK1G","CREB1"
"CAMK1G","ATF2"
"CAMK1G","ATF6B"
"CAMK1G","CREB3L4"
"CAMK1G","ATF1"
"CAMK1G","ATF4"
"CAMK1G","CREB3L2"
"CAMK1G","CREB3L3"
"CAMK1G","CREB3L1"
"CAMK1G","CREB5"
"CREB3L2","CYP11B2"
"CREB3L2","STAR"
"CAMK4","CREB3"
"CAMK4","ATF2"
"CAMK4","ATF6B"
"CAMK4","CREB3L4"
"CAMK4","ATF1"
"CAMK4","CREB3L2"
"CAMK4","CREB3L3"
"CAMK4","CREB3L1"
"CAMK4","CREB5"
"CAMK2A","CREB3"
"CAMK2A","CREB1"
"CAMK2A","ATF2"
"CAMK2A","ATF6B"
"CAMK2A","CREB3L4"
"CAMK2A","ATF1"
"CAMK2A","CREB3L2"
"CAMK2A","CREB3L3"
"CAMK2A","CREB3L1"
"CAMK2A","CREB5"
"CAMK2B","CREB3"
"CAMK2B","CREB1"
"CAMK2B","ATF2"
"CAMK2B","ATF6B"
"CAMK2B","CREB3L4"
"CAMK2B","ATF1"
"CAMK2B","CREB3L2"
"CAMK2B","CREB3L3"
"CAMK2B","CREB3L1"
"CAMK2B","CREB5"
"CAMK2D","CREB3"
"CAMK2D","CREB1"
"CAMK2D","ATF2"
"CAMK2D","ATF6B"
"CAMK2D","CREB3L4"
"CAMK2D","ATF1"
"CAMK2D","CREB3L2"
"CAMK2D","CREB3L3"
"CAMK2D","CREB3L1"
"CAMK2D","CREB5"
"CAMK2G","CREB3"
"CAMK2G","CREB1"
"CAMK2G","ATF2"
"CAMK2G","ATF6B"
"CAMK2G","CREB3L4"
"CAMK2G","ATF1"
"CAMK2G","CREB3L2"
"CAMK2G","CREB3L3"
"CAMK2G","CREB3L1"
"CAMK2G","CREB5"
"CREB3L3","CYP11B2"
"CREB3L3","STAR"
"CAMK1","CREB3"
"CAMK1","CREB1"
"CAMK1","ATF2"
"CAMK1","ATF6B"
"CAMK1","CREB3L4"
"CAMK1","ATF1"
"CAMK1","ATF4"
"CAMK1","CREB3L2"
"CAMK1","CREB3L3"
"CAMK1","CREB3L1"
"CAMK1","CREB5"
"CREB3L1","CYP11B2"
"CREB3L1","STAR"
"CREB5","CYP11B2"
"CREB5","STAR"
"CREB3","VEGFD"
"CREB3","VEGFA"
"CREB3","VEGFB"
"CREB3","VEGFC"
"CREB1","VEGFD"
"CREB1","VEGFA"
"CREB1","VEGFB"
"CREB1","VEGFC"
"ATF2","VEGFD"
"ATF2","VEGFA"
"ATF2","VEGFB"
"ATF2","VEGFC"
"ATF6B","VEGFD"
"ATF6B","VEGFA"
"ATF6B","VEGFB"
"ATF6B","VEGFC"
"CREB3L4","VEGFD"
"CREB3L4","VEGFA"
"CREB3L4","VEGFB"
"CREB3L4","VEGFC"
"PLCB1","PRKCA"
"GRB2","SHC2"
